seqname,source,feature,start,end,score,strand,frame,attribute,CRT
Bd1,phytozome9_0,gene,9006466,9013646,.,-,.,Bradi1g12117,1
Bd1,phytozome9_0,gene,9018584,9019682,.,+,.,Bradi1g12130,1
Bd1,phytozome9_0,gene,9041294,9060555,.,-,.,Bradi1g12140,0
Bd1,phytozome9_0,gene,9069968,9073822,.,-,.,Bradi1g12150,2
Bd1,phytozome9_0,gene,9075578,9079887,.,-,.,Bradi1g12157,0
Bd1,phytozome9_0,gene,9082357,9085835,.,+,.,Bradi1g12170,2
Bd1,phytozome9_0,gene,9086614,9090300,.,-,.,Bradi1g12180,0
Bd1,phytozome9_0,gene,9098337,9103851,.,+,.,Bradi1g12190,0
Bd1,phytozome9_0,gene,9104047,9109615,.,-,.,Bradi1g12200,0
Bd1,phytozome9_0,gene,9111850,9115283,.,-,.,Bradi1g12210,2
Bd1,phytozome9_0,gene,9117255,9119661,.,-,.,Bradi1g12217,0
Bd1,phytozome9_0,gene,9148875,9152573,.,+,.,Bradi1g12230,0
Bd1,phytozome9_0,gene,9160591,9164032,.,-,.,Bradi1g12240,0
Bd1,phytozome9_0,gene,9184212,9186088,.,-,.,Bradi1g12250,0
Bd1,phytozome9_0,gene,9186824,9189129,.,-,.,Bradi1g12260,0
Bd1,phytozome9_0,gene,9193052,9194610,.,+,.,Bradi1g12267,0
Bd1,phytozome9_0,gene,9197245,9199492,.,+,.,Bradi1g12280,0
Bd1,phytozome9_0,gene,9199519,9202652,.,-,.,Bradi1g12290,1
Bd1,phytozome9_0,gene,9204625,9211628,.,-,.,Bradi1g12300,1
Bd1,phytozome9_0,gene,9212905,9215382,.,+,.,Bradi1g12310,0
Bd1,phytozome9_0,gene,9229280,9236022,.,-,.,Bradi1g12320,4
Bd1,phytozome9_0,gene,9239920,9244660,.,+,.,Bradi1g12330,3
Bd1,phytozome9_0,gene,9246732,9258004,.,+,.,Bradi1g12340,0
Bd1,phytozome9_0,gene,9258281,9261252,.,-,.,Bradi1g12350,1
Bd1,phytozome9_0,gene,9267251,9268117,.,+,.,Bradi1g12360,1
Bd1,phytozome9_0,gene,9270882,9272276,.,-,.,Bradi1g12370,0
Bd1,phytozome9_0,gene,9278774,9281721,.,-,.,Bradi1g12377,1
Bd1,phytozome9_0,gene,9290193,9291025,.,+,.,Bradi1g12390,2
Bd1,phytozome9_0,gene,9291467,9294311,.,+,.,Bradi1g12397,2
Bd1,phytozome9_0,gene,9300618,9303443,.,+,.,Bradi1g12410,2
Bd1,phytozome9_0,gene,9306057,9307795,.,+,.,Bradi1g12420,1
Bd1,phytozome9_0,gene,9310311,9315955,.,+,.,Bradi1g12430,1
Bd1,phytozome9_0,gene,9320012,9321964,.,+,.,Bradi1g12440,0
Bd1,phytozome9_0,gene,9323209,9324211,.,+,.,Bradi1g12450,0
Bd1,phytozome9_0,gene,9325635,9329905,.,+,.,Bradi1g12460,1
Bd1,phytozome9_0,gene,9336090,9342922,.,+,.,Bradi1g12470,0
Bd1,phytozome9_0,gene,9364540,9367606,.,+,.,Bradi1g12480,0
Bd1,phytozome9_0,gene,9368858,9393117,.,-,.,Bradi1g12490,0
Bd1,phytozome9_0,gene,9394900,9397957,.,-,.,Bradi1g12497,1
Bd1,phytozome9_0,gene,9408142,9414181,.,+,.,Bradi1g12510,2
Bd1,phytozome9_0,gene,9419628,9421936,.,+,.,Bradi1g12520,1
Bd1,phytozome9_0,gene,9422913,9430129,.,-,.,Bradi1g12530,0
Bd1,phytozome9_0,gene,9432422,9438331,.,-,.,Bradi1g12540,0
Bd1,phytozome9_0,gene,9454455,9460789,.,-,.,Bradi1g12550,1
Bd1,phytozome9_0,gene,9462754,9464025,.,-,.,Bradi1g12560,1
Bd1,phytozome9_0,gene,9469690,9472009,.,-,.,Bradi1g12570,1
Bd1,phytozome9_0,gene,9474474,9475130,.,+,.,Bradi1g12580,1
Bd1,phytozome9_0,gene,9477210,9477698,.,-,.,Bradi1g12590,1
Bd1,phytozome9_0,gene,9479338,9479856,.,-,.,Bradi1g12600,0
Bd1,phytozome9_0,gene,9480559,9483059,.,-,.,Bradi1g12605,0
Bd1,phytozome9_0,gene,9484190,9487240,.,+,.,Bradi1g12610,0
Bd1,phytozome9_0,gene,9497384,9497890,.,+,.,Bradi1g12620,3
Bd1,phytozome9_0,gene,9503591,9504677,.,+,.,Bradi1g12630,0
Bd1,phytozome9_0,gene,9510453,9511144,.,-,.,Bradi1g12640,0
Bd1,phytozome9_0,gene,9519556,9522488,.,-,.,Bradi1g12650,1
Bd1,phytozome9_0,gene,9528348,9534152,.,-,.,Bradi1g12660,0
Bd1,phytozome9_0,gene,9546238,9552648,.,+,.,Bradi1g12670,0
Bd1,phytozome9_0,gene,9561182,9562863,.,+,.,Bradi1g12677,1
Bd1,phytozome9_0,gene,9570279,9576625,.,+,.,Bradi1g12690,0
Bd1,phytozome9_0,gene,9578135,9580342,.,+,.,Bradi1g12697,0
Bd1,phytozome9_0,gene,9594501,9597614,.,-,.,Bradi1g12710,0
Bd1,phytozome9_0,gene,9603852,9604569,.,+,.,Bradi1g12720,0
Bd1,phytozome9_0,gene,9609944,9611497,.,+,.,Bradi1g12727,0
Bd1,phytozome9_0,gene,9618066,9621115,.,+,.,Bradi1g12740,0
Bd1,phytozome9_0,gene,9624506,9629009,.,+,.,Bradi1g12750,0
Bd1,phytozome9_0,gene,9631884,9633547,.,-,.,Bradi1g12760,0
Bd1,phytozome9_0,gene,9650691,9654260,.,-,.,Bradi1g12770,2
Bd1,phytozome9_0,gene,9674578,9675632,.,-,.,Bradi1g12780,2
Bd1,phytozome9_0,gene,9678541,9679316,.,-,.,Bradi1g12787,1
Bd1,phytozome9_0,gene,9684103,9686289,.,-,.,Bradi1g12800,0
Bd1,phytozome9_0,gene,9689776,9692896,.,+,.,Bradi1g12810,0
Bd1,phytozome9_0,gene,9696726,9704021,.,+,.,Bradi1g12820,3
Bd1,phytozome9_0,gene,9704835,9705790,.,-,.,Bradi1g12830,1
Bd1,phytozome9_0,gene,9707900,9710391,.,-,.,Bradi1g12837,0
Bd1,phytozome9_0,gene,9715625,9716725,.,-,.,Bradi1g12850,0
Bd1,phytozome9_0,gene,9750704,9753982,.,+,.,Bradi1g12860,0
Bd1,phytozome9_0,gene,9757033,9761096,.,+,.,Bradi1g12870,1
Bd1,phytozome9_0,gene,9766300,9769945,.,+,.,Bradi1g12880,0
Bd1,phytozome9_0,gene,9770296,9774567,.,-,.,Bradi1g12890,0
Bd1,phytozome9_0,gene,9776595,9777739,.,+,.,Bradi1g12900,0
Bd1,phytozome9_0,gene,9790086,9794868,.,+,.,Bradi1g12910,0
Bd1,phytozome9_0,gene,9795178,9799061,.,-,.,Bradi1g12920,0
Bd1,phytozome9_0,gene,9801125,9801940,.,-,.,Bradi1g12930,0
Bd1,phytozome9_0,gene,9803859,9808448,.,-,.,Bradi1g12940,0
Bd1,phytozome9_0,gene,9812827,9813433,.,-,.,Bradi1g12950,1
Bd1,phytozome9_0,gene,9831980,9835234,.,+,.,Bradi1g12960,0
Bd1,phytozome9_0,gene,9838173,9838904,.,-,.,Bradi1g12970,0
Bd1,phytozome9_0,gene,9840127,9844083,.,+,.,Bradi1g12980,0
Bd1,phytozome9_0,gene,9843668,9845114,.,-,.,Bradi1g12990,0
Bd1,phytozome9_0,gene,9847379,9848237,.,-,.,Bradi1g13000,0
Bd1,phytozome9_0,gene,9848952,9849428,.,+,.,Bradi1g13010,0
Bd1,phytozome9_0,gene,9853013,9853483,.,+,.,Bradi1g13020,0
Bd1,phytozome9_0,gene,9858880,9861360,.,+,.,Bradi1g13030,0
Bd1,phytozome9_0,gene,9863904,9866307,.,+,.,Bradi1g13040,2
Bd1,phytozome9_0,gene,9867866,9872418,.,-,.,Bradi1g13047,0
Bd1,phytozome9_0,gene,9882993,9883754,.,-,.,Bradi1g13060,0
Bd1,phytozome9_0,gene,9903599,9904487,.,-,.,Bradi1g13070,0
Bd1,phytozome9_0,gene,9907307,9908615,.,-,.,Bradi1g13080,0
Bd1,phytozome9_0,gene,9915066,9918680,.,-,.,Bradi1g13090,0
Bd1,phytozome9_0,gene,9931311,9932921,.,+,.,Bradi1g13097,0
Bd1,phytozome9_0,gene,9937948,9939510,.,-,.,Bradi1g13110,0
Bd1,phytozome9_0,gene,9945598,9946352,.,-,.,Bradi1g13120,1
Bd1,phytozome9_0,gene,9952724,9953228,.,-,.,Bradi1g13127,0
Bd1,phytozome9_0,gene,9960799,9961128,.,+,.,Bradi1g13140,1
Bd1,phytozome9_0,gene,9965659,9973707,.,+,.,Bradi1g13150,1
Bd1,phytozome9_0,gene,9975003,9977653,.,+,.,Bradi1g13160,1
Bd1,phytozome9_0,gene,9986220,9990590,.,-,.,Bradi1g13170,1
Bd1,phytozome9_0,gene,9999447,10003977,.,+,.,Bradi1g13180,1
Bd1,phytozome9_0,gene,10008155,10010479,.,+,.,Bradi1g13190,1
Bd1,phytozome9_0,gene,10011181,10011928,.,-,.,Bradi1g13200,0
Bd1,phytozome9_0,gene,10018214,10019283,.,+,.,Bradi1g13207,0
Bd1,phytozome9_0,gene,10020698,10023730,.,-,.,Bradi1g13220,1
Bd1,phytozome9_0,gene,10029284,10033296,.,-,.,Bradi1g13226,0
Bd1,phytozome9_0,gene,10035222,10037605,.,-,.,Bradi1g13232,2
Bd1,phytozome9_0,gene,10044075,10046084,.,-,.,Bradi1g13240,1
Bd1,phytozome9_0,gene,10053652,10055860,.,+,.,Bradi1g13250,2
Bd1,phytozome9_0,gene,10057536,10058308,.,+,.,Bradi1g13260,2
Bd1,phytozome9_0,gene,10058623,10059021,.,-,.,Bradi1g13270,2
Bd1,phytozome9_0,gene,10066087,10066942,.,+,.,Bradi1g13280,3
Bd1,phytozome9_0,gene,10067292,10071502,.,-,.,Bradi1g13290,0
Bd1,phytozome9_0,gene,10072292,10072755,.,+,.,Bradi1g13300,1
Bd1,phytozome9_0,gene,10077371,10084002,.,-,.,Bradi1g13310,0
Bd1,phytozome9_0,gene,10086611,10088520,.,-,.,Bradi1g13320,0
Bd1,phytozome9_0,gene,10101263,10102045,.,-,.,Bradi1g13330,4
Bd1,phytozome9_0,gene,10105633,10108581,.,-,.,Bradi1g13340,2
Bd1,phytozome9_0,gene,10109206,10112767,.,+,.,Bradi1g13350,1
Bd1,phytozome9_0,gene,10158339,10159103,.,+,.,Bradi1g13360,0
Bd1,phytozome9_0,gene,10160602,10162164,.,-,.,Bradi1g13367,1
Bd1,phytozome9_0,gene,10171112,10173740,.,+,.,Bradi1g13380,0
Bd1,phytozome9_0,gene,10182527,10184085,.,+,.,Bradi1g13387,0
Bd1,phytozome9_0,gene,10186094,10187492,.,+,.,Bradi1g13400,0
Bd1,phytozome9_0,gene,10192609,10193994,.,+,.,Bradi1g13410,1
Bd1,phytozome9_0,gene,10195153,10199360,.,+,.,Bradi1g13416,1
Bd1,phytozome9_0,gene,10200644,10201990,.,+,.,Bradi1g13422,1
Bd1,phytozome9_0,gene,10204361,10208137,.,+,.,Bradi1g13430,1
Bd1,phytozome9_0,gene,10210456,10214654,.,+,.,Bradi1g13440,0
Bd1,phytozome9_0,gene,10216801,10224701,.,-,.,Bradi1g13450,1
Bd1,phytozome9_0,gene,10233334,10236453,.,+,.,Bradi1g13460,2
Bd1,phytozome9_0,gene,10247575,10251305,.,+,.,Bradi1g13470,2
Bd1,phytozome9_0,gene,10255598,10265912,.,+,.,Bradi1g13480,1
Bd1,phytozome9_0,gene,10303457,10306546,.,-,.,Bradi1g13490,1
Bd1,phytozome9_0,gene,10309289,10314747,.,+,.,Bradi1g13500,0
Bd1,phytozome9_0,gene,10317228,10320279,.,-,.,Bradi1g13510,0
Bd1,phytozome9_0,gene,10398500,10398925,.,-,.,Bradi1g13515,2
Bd1,phytozome9_0,gene,10403876,10407022,.,-,.,Bradi1g13520,0
Bd1,phytozome9_0,gene,10412339,10418677,.,-,.,Bradi1g13530,0
Bd1,phytozome9_0,gene,10423891,10424346,.,+,.,Bradi1g13540,0
Bd1,phytozome9_0,gene,10425830,10427644,.,-,.,Bradi1g13550,0
Bd1,phytozome9_0,gene,10429233,10429871,.,+,.,Bradi1g13560,0
Bd1,phytozome9_0,gene,10435680,10441903,.,-,.,Bradi1g13570,1
Bd1,phytozome9_0,gene,10458641,10461891,.,+,.,Bradi1g13580,1
Bd1,phytozome9_0,gene,10464335,10468939,.,-,.,Bradi1g13590,0
Bd1,phytozome9_0,gene,10471615,10473996,.,-,.,Bradi1g13600,0
Bd1,phytozome9_0,gene,10478003,10479126,.,+,.,Bradi1g13610,0
Bd1,phytozome9_0,gene,10479601,10480275,.,-,.,Bradi1g13620,1
Bd1,phytozome9_0,gene,10484314,10486878,.,-,.,Bradi1g13630,0
Bd1,phytozome9_0,gene,10487290,10488064,.,+,.,Bradi1g13635,0
Bd1,phytozome9_0,gene,10488542,10491776,.,-,.,Bradi1g13640,0
Bd1,phytozome9_0,gene,10495408,10502369,.,+,.,Bradi1g13650,0
Bd1,phytozome9_0,gene,10515010,10516077,.,+,.,Bradi1g13660,0
Bd1,phytozome9_0,gene,10519518,10523034,.,+,.,Bradi1g13670,0
Bd1,phytozome9_0,gene,10532732,10536626,.,+,.,Bradi1g13680,1
Bd1,phytozome9_0,gene,10537478,10541736,.,+,.,Bradi1g13690,0
Bd1,phytozome9_0,gene,10542865,10543690,.,-,.,Bradi1g13700,1
Bd1,phytozome9_0,gene,10550519,10559916,.,+,.,Bradi1g13710,1
Bd1,phytozome9_0,gene,10562675,10570697,.,-,.,Bradi1g13720,0
Bd1,phytozome9_0,gene,10578487,10580130,.,+,.,Bradi1g13730,1
Bd1,phytozome9_0,gene,10581497,10583845,.,-,.,Bradi1g13740,0
Bd1,phytozome9_0,gene,10584515,10586106,.,+,.,Bradi1g13750,2
Bd1,phytozome9_0,gene,10608627,10610426,.,-,.,Bradi1g13760,0
Bd1,phytozome9_0,gene,10624057,10629225,.,+,.,Bradi1g13770,1
Bd1,phytozome9_0,gene,10633441,10636794,.,+,.,Bradi1g13777,0
Bd1,phytozome9_0,gene,10637642,10639069,.,-,.,Bradi1g13787,0
Bd1,phytozome9_0,gene,10654022,10655113,.,+,.,Bradi1g13800,2
Bd1,phytozome9_0,gene,10661945,10662745,.,+,.,Bradi1g13807,0
Bd1,phytozome9_0,gene,10664842,10666182,.,+,.,Bradi1g13820,1
Bd1,phytozome9_0,gene,10671110,10675510,.,+,.,Bradi1g13827,0
Bd1,phytozome9_0,gene,10680431,10683419,.,+,.,Bradi1g13840,2
Bd1,phytozome9_0,gene,10686154,10690670,.,-,.,Bradi1g13850,0
Bd1,phytozome9_0,gene,10696152,10697848,.,-,.,Bradi1g13860,0
Bd1,phytozome9_0,gene,10704689,10712792,.,-,.,Bradi1g13870,2
Bd1,phytozome9_0,gene,10727789,10730562,.,+,.,Bradi1g13880,0
Bd1,phytozome9_0,gene,10737345,10741482,.,+,.,Bradi1g13890,1
Bd1,phytozome9_0,gene,10744131,10747325,.,+,.,Bradi1g13900,0
Bd1,phytozome9_0,gene,10775061,10780486,.,+,.,Bradi1g13910,1
Bd1,phytozome9_0,gene,10784905,10789746,.,+,.,Bradi1g13920,1
Bd1,phytozome9_0,gene,10790621,10797747,.,+,.,Bradi1g13930,1
Bd1,phytozome9_0,gene,10803783,10805365,.,+,.,Bradi1g13940,0
Bd1,phytozome9_0,gene,10809234,10814869,.,+,.,Bradi1g13950,1
Bd1,phytozome9_0,gene,10816140,10823143,.,-,.,Bradi1g13960,0
Bd1,phytozome9_0,gene,10825311,10829238,.,+,.,Bradi1g13970,0
Bd1,phytozome9_0,gene,10837410,10840586,.,-,.,Bradi1g13980,0
Bd1,phytozome9_0,gene,10859335,10860440,.,+,.,Bradi1g13990,1
Bd1,phytozome9_0,gene,10874042,10878698,.,-,.,Bradi1g14000,0
Bd1,phytozome9_0,gene,10919176,10923468,.,-,.,Bradi1g14010,0
Bd1,phytozome9_0,gene,10927632,10932362,.,-,.,Bradi1g14020,0
Bd1,phytozome9_0,gene,10933871,10937264,.,-,.,Bradi1g14030,1
Bd1,phytozome9_0,gene,10945543,10949741,.,-,.,Bradi1g14040,1
Bd1,phytozome9_0,gene,10958818,10960496,.,+,.,Bradi1g14050,0
Bd1,phytozome9_0,gene,10964884,10970616,.,-,.,Bradi1g14060,1
Bd1,phytozome9_0,gene,10980920,10984888,.,+,.,Bradi1g14070,2
Bd1,phytozome9_0,gene,10986136,10989694,.,+,.,Bradi1g14080,3
Bd1,phytozome9_0,gene,10992428,10994535,.,-,.,Bradi1g14090,0
Bd1,phytozome9_0,gene,11011156,11011491,.,-,.,Bradi1g14100,1
Bd1,phytozome9_0,gene,11019973,11025510,.,+,.,Bradi1g14110,0
Bd1,phytozome9_0,gene,11035107,11044352,.,+,.,Bradi1g14117,0
Bd1,phytozome9_0,gene,11045169,11049829,.,-,.,Bradi1g14127,0
Bd1,phytozome9_0,gene,11057469,11059703,.,+,.,Bradi1g14140,0
Bd1,phytozome9_0,gene,11060566,11062134,.,-,.,Bradi1g14150,0
Bd1,phytozome9_0,gene,11066030,11067619,.,+,.,Bradi1g14160,1
Bd1,phytozome9_0,gene,11071766,11072951,.,-,.,Bradi1g14170,1
Bd1,phytozome9_0,gene,11080723,11083508,.,+,.,Bradi1g14180,1
Bd1,phytozome9_0,gene,11088141,11090744,.,+,.,Bradi1g14190,1
Bd1,phytozome9_0,gene,11112577,11113884,.,+,.,Bradi1g14200,3
Bd1,phytozome9_0,gene,11116532,11118813,.,+,.,Bradi1g14210,1
Bd1,phytozome9_0,gene,11119631,11124088,.,+,.,Bradi1g14220,2
Bd1,phytozome9_0,gene,11126062,11126951,.,-,.,Bradi1g14230,0
Bd1,phytozome9_0,gene,11135908,11138212,.,+,.,Bradi1g14240,0
Bd1,phytozome9_0,gene,11139069,11145859,.,-,.,Bradi1g14250,0
Bd1,phytozome9_0,gene,11148053,11148454,.,-,.,Bradi1g14260,0
Bd1,phytozome9_0,gene,11156393,11161868,.,+,.,Bradi1g14270,0
Bd1,phytozome9_0,gene,11162531,11163432,.,-,.,Bradi1g14280,0
Bd1,phytozome9_0,gene,11166550,11169540,.,+,.,Bradi1g14290,1
Bd1,phytozome9_0,gene,11188915,11191904,.,+,.,Bradi1g14300,1
Bd1,phytozome9_0,gene,11198137,11205965,.,-,.,Bradi1g14307,1
Bd1,phytozome9_0,gene,11207446,11214367,.,-,.,Bradi1g14320,0
Bd1,phytozome9_0,gene,11245242,11246411,.,+,.,Bradi1g14330,0
Bd1,phytozome9_0,gene,11247008,11250824,.,-,.,Bradi1g14340,0
Bd1,phytozome9_0,gene,11294688,11300297,.,+,.,Bradi1g14350,1
Bd1,phytozome9_0,gene,11301697,11306387,.,-,.,Bradi1g14360,0
Bd1,phytozome9_0,gene,11309322,11310937,.,-,.,Bradi1g14370,0
Bd1,phytozome9_0,gene,11315123,11315293,.,-,.,Bradi1g14380,1
Bd1,phytozome9_0,gene,11318933,11323621,.,-,.,Bradi1g14390,1
Bd1,phytozome9_0,gene,11329789,11334348,.,+,.,Bradi1g14400,1
Bd1,phytozome9_0,gene,11336074,11340165,.,+,.,Bradi1g14410,0
Bd1,phytozome9_0,gene,11342986,11345315,.,-,.,Bradi1g14420,1
Bd1,phytozome9_0,gene,11352203,11355902,.,-,.,Bradi1g14425,0
Bd1,phytozome9_0,gene,11360608,11364985,.,-,.,Bradi1g14430,0
Bd1,phytozome9_0,gene,11367668,11384566,.,+,.,Bradi1g14450,0
Bd1,phytozome9_0,gene,11391154,11392779,.,-,.,Bradi1g14460,1
Bd1,phytozome9_0,gene,11400701,11402413,.,-,.,Bradi1g14467,2
Bd1,phytozome9_0,gene,11405925,11412650,.,-,.,Bradi1g14480,0
Bd1,phytozome9_0,gene,11425035,11425597,.,-,.,Bradi1g14490,1
Bd1,phytozome9_0,gene,11448068,11451926,.,+,.,Bradi1g14500,2
Bd1,phytozome9_0,gene,11457390,11461923,.,+,.,Bradi1g14510,2
Bd1,phytozome9_0,gene,11463166,11464349,.,-,.,Bradi1g14517,1
Bd1,phytozome9_0,gene,11474372,11477676,.,-,.,Bradi1g14530,0
Bd1,phytozome9_0,gene,11483427,11489699,.,-,.,Bradi1g14537,2
Bd1,phytozome9_0,gene,11497580,11500745,.,-,.,Bradi1g14550,2
Bd1,phytozome9_0,gene,11515393,11523512,.,-,.,Bradi1g14560,1
Bd1,phytozome9_0,gene,11534521,11535783,.,+,.,Bradi1g14570,1
Bd1,phytozome9_0,gene,11545326,11546478,.,+,.,Bradi1g14580,2
Bd1,phytozome9_0,gene,11553580,11557162,.,+,.,Bradi1g14590,2
Bd1,phytozome9_0,gene,11561477,11562837,.,+,.,Bradi1g14600,0
Bd1,phytozome9_0,gene,11576964,11578413,.,+,.,Bradi1g14605,1
Bd1,phytozome9_0,gene,11584183,11588274,.,-,.,Bradi1g14610,0
Bd1,phytozome9_0,gene,11590725,11596029,.,+,.,Bradi1g14620,0
Bd1,phytozome9_0,gene,11596664,11601451,.,-,.,Bradi1g14630,3
Bd1,phytozome9_0,gene,11621783,11628924,.,-,.,Bradi1g14660,1
Bd1,phytozome9_0,gene,11629388,11634191,.,+,.,Bradi1g14670,0
Bd1,phytozome9_0,gene,11641553,11642786,.,-,.,Bradi1g14677,4
Bd1,phytozome9_0,gene,11656729,11659170,.,+,.,Bradi1g14690,1
Bd1,phytozome9_0,gene,11659964,11663351,.,-,.,Bradi1g14700,1
Bd1,phytozome9_0,gene,11666122,11669182,.,-,.,Bradi1g14710,0
Bd1,phytozome9_0,gene,11671123,11673118,.,+,.,Bradi1g14720,0
Bd1,phytozome9_0,gene,11674645,11676957,.,-,.,Bradi1g14730,0
Bd1,phytozome9_0,gene,11679975,11682258,.,-,.,Bradi1g14740,0
Bd1,phytozome9_0,gene,11689606,11690629,.,+,.,Bradi1g14750,1
Bd1,phytozome9_0,gene,11692930,11695170,.,+,.,Bradi1g14760,1
Bd1,phytozome9_0,gene,11703705,11707706,.,+,.,Bradi1g14770,2
Bd1,phytozome9_0,gene,11710533,11712035,.,+,.,Bradi1g14780,0
Bd1,phytozome9_0,gene,11714515,11717643,.,-,.,Bradi1g14790,1
Bd1,phytozome9_0,gene,11718638,11718910,.,+,.,Bradi1g14800,1
Bd1,phytozome9_0,gene,11756496,11757422,.,+,.,Bradi1g14810,0
Bd1,phytozome9_0,gene,11761504,11763194,.,-,.,Bradi1g14820,0
Bd1,phytozome9_0,gene,11766461,11773476,.,-,.,Bradi1g14830,1
Bd1,phytozome9_0,gene,11784136,11787176,.,+,.,Bradi1g14840,2
Bd1,phytozome9_0,gene,11802367,11804945,.,+,.,Bradi1g14850,1
Bd1,phytozome9_0,gene,11820810,11823086,.,-,.,Bradi1g14860,1
Bd1,phytozome9_0,gene,11839710,11841554,.,-,.,Bradi1g14870,1
Bd1,phytozome9_0,gene,11846806,11852093,.,+,.,Bradi1g14877,1
Bd1,phytozome9_0,gene,11853117,11853617,.,-,.,Bradi1g14890,1
Bd1,phytozome9_0,gene,11869566,11871877,.,+,.,Bradi1g14900,0
Bd1,phytozome9_0,gene,11890556,11898785,.,+,.,Bradi1g14910,3
Bd1,phytozome9_0,gene,11904318,11904542,.,+,.,Bradi1g14920,0
Bd1,phytozome9_0,gene,11906400,11907560,.,+,.,Bradi1g14930,1
Bd1,phytozome9_0,gene,11909703,11933370,.,+,.,Bradi1g14940,4
Bd1,phytozome9_0,gene,11938427,11940140,.,+,.,Bradi1g14950,1
Bd1,phytozome9_0,gene,11942557,11943845,.,-,.,Bradi1g14960,0
Bd1,phytozome9_0,gene,11957130,11961880,.,-,.,Bradi1g14970,0
Bd1,phytozome9_0,gene,11968913,11971733,.,-,.,Bradi1g14980,3
Bd1,phytozome9_0,gene,11982185,11985038,.,-,.,Bradi1g14983,0
Bd1,phytozome9_0,gene,11987005,11990370,.,-,.,Bradi1g14986,0
Bd1,phytozome9_0,gene,11998495,12001962,.,-,.,Bradi1g14990,1
Bd1,phytozome9_0,gene,12002591,12003670,.,+,.,Bradi1g15000,0
Bd1,phytozome9_0,gene,12010310,12015188,.,-,.,Bradi1g15010,0
Bd1,phytozome9_0,gene,12016628,12018669,.,+,.,Bradi1g15020,1
Bd1,phytozome9_0,gene,12020353,12023513,.,-,.,Bradi1g15030,0
Bd1,phytozome9_0,gene,12044081,12049053,.,+,.,Bradi1g15040,0
Bd1,phytozome9_0,gene,12057435,12059577,.,+,.,Bradi1g15050,1
Bd1,phytozome9_0,gene,12063686,12068796,.,-,.,Bradi1g15060,1
Bd1,phytozome9_0,gene,12073715,12077075,.,+,.,Bradi1g15070,1
Bd1,phytozome9_0,gene,12077466,12079449,.,+,.,Bradi1g15080,1
Bd1,phytozome9_0,gene,12079655,12079753,.,+,.,Bradi1g15085,0
Bd1,phytozome9_0,gene,12080587,12083421,.,-,.,Bradi1g15090,0
Bd1,phytozome9_0,gene,12093940,12095560,.,+,.,Bradi1g15100,2
Bd1,phytozome9_0,gene,12096664,12102620,.,+,.,Bradi1g15110,0
Bd1,phytozome9_0,gene,12104259,12106523,.,-,.,Bradi1g15120,1
Bd1,phytozome9_0,gene,12115252,12117021,.,-,.,Bradi1g15123,1
Bd1,phytozome9_0,gene,12120411,12122262,.,+,.,Bradi1g15126,1
Bd1,phytozome9_0,gene,12125667,12129556,.,+,.,Bradi1g15130,0
Bd1,phytozome9_0,gene,12132165,12139996,.,+,.,Bradi1g15140,0
Bd1,phytozome9_0,gene,12143168,12143836,.,-,.,Bradi1g15150,2
Bd1,phytozome9_0,gene,12153729,12154761,.,+,.,Bradi1g15160,2
Bd1,phytozome9_0,gene,12159824,12160861,.,-,.,Bradi1g15165,1
Bd1,phytozome9_0,gene,12164050,12164603,.,+,.,Bradi1g15170,1
Bd1,phytozome9_0,gene,12165370,12168009,.,-,.,Bradi1g15180,0
Bd1,phytozome9_0,gene,12173636,12175586,.,-,.,Bradi1g15190,0
Bd1,phytozome9_0,gene,12177940,12178805,.,-,.,Bradi1g15200,0
Bd1,phytozome9_0,gene,12180731,12184666,.,+,.,Bradi1g15210,0
Bd1,phytozome9_0,gene,12186701,12187286,.,+,.,Bradi1g15220,2
Bd1,phytozome9_0,gene,12189269,12189993,.,-,.,Bradi1g15230,0
Bd1,phytozome9_0,gene,12190596,12191156,.,+,.,Bradi1g15240,0
Bd1,phytozome9_0,gene,12193276,12194524,.,-,.,Bradi1g15250,2
Bd1,phytozome9_0,gene,12195157,12206123,.,-,.,Bradi1g15260,0
Bd1,phytozome9_0,gene,12212111,12223855,.,+,.,Bradi1g15270,0
Bd1,phytozome9_0,gene,12223702,12224754,.,-,.,Bradi1g15280,3
Bd1,phytozome9_0,gene,12231312,12232226,.,-,.,Bradi1g15290,0
Bd1,phytozome9_0,gene,12239494,12240599,.,+,.,Bradi1g15295,1
Bd1,phytozome9_0,gene,12245526,12247968,.,-,.,Bradi1g15300,0
Bd1,phytozome9_0,gene,12250396,12253935,.,-,.,Bradi1g15310,0
Bd1,phytozome9_0,gene,12257826,12263718,.,-,.,Bradi1g15317,0
Bd1,phytozome9_0,gene,12273966,12279436,.,+,.,Bradi1g15330,0
Bd1,phytozome9_0,gene,12279966,12281783,.,-,.,Bradi1g15340,2
Bd1,phytozome9_0,gene,12284278,12287055,.,-,.,Bradi1g15350,0
Bd1,phytozome9_0,gene,12289961,12297350,.,-,.,Bradi1g15360,1
Bd1,phytozome9_0,gene,12297677,12302376,.,+,.,Bradi1g15370,0
Bd1,phytozome9_0,gene,12308705,12321679,.,+,.,Bradi1g15377,1
Bd1,phytozome9_0,gene,12324229,12326868,.,+,.,Bradi1g15390,1
Bd1,phytozome9_0,gene,12327435,12329085,.,-,.,Bradi1g15400,2
