seqname,source,feature,start,end,score,strand,frame,attribute,motif
Bd1,phytozome9_0,gene,25584612,25585523,.,-,.,Bradi1g30210,1
Bd1,phytozome9_0,gene,25616371,25617492,.,-,.,Bradi1g30252,1
Bd1,phytozome9_0,gene,25649939,25652478,.,-,.,Bradi1g30270,1
Bd1,phytozome9_0,gene,25657742,25661292,.,-,.,Bradi1g30277,1
Bd1,phytozome9_0,gene,25694143,25697802,.,-,.,Bradi1g30310,1
Bd1,phytozome9_0,gene,25700238,25704653,.,-,.,Bradi1g30317,1
Bd1,phytozome9_0,gene,25711408,25718153,.,-,.,Bradi1g30330,1
Bd1,phytozome9_0,gene,25744762,25748314,.,+,.,Bradi1g30360,1
Bd1,phytozome9_0,gene,25748587,25751323,.,-,.,Bradi1g30370,1
Bd1,phytozome9_0,gene,25765738,25768289,.,-,.,Bradi1g30390,1
Bd1,phytozome9_0,gene,25768640,25772070,.,-,.,Bradi1g30400,1
Bd1,phytozome9_0,gene,25803863,25804561,.,-,.,Bradi1g30460,1
Bd1,phytozome9_0,gene,25830050,25831133,.,+,.,Bradi1g30480,2
Bd1,phytozome9_0,gene,25831802,25835184,.,-,.,Bradi1g30490,1
Bd1,phytozome9_0,gene,25842372,25843034,.,+,.,Bradi1g30500,1
Bd1,phytozome9_0,gene,25844411,25847715,.,-,.,Bradi1g30510,1
Bd1,phytozome9_0,gene,25850467,25857931,.,-,.,Bradi1g30520,1
Bd1,phytozome9_0,gene,25862404,25867488,.,-,.,Bradi1g30527,1
Bd1,phytozome9_0,gene,25868664,25871641,.,+,.,Bradi1g30540,1
Bd1,phytozome9_0,gene,25897629,25906681,.,+,.,Bradi1g30580,1
Bd1,phytozome9_0,gene,25907387,25909257,.,-,.,Bradi1g30590,1
Bd1,phytozome9_0,gene,25937287,25938059,.,-,.,Bradi1g30620,1
Bd1,phytozome9_0,gene,25941007,25941658,.,-,.,Bradi1g30630,1
Bd1,phytozome9_0,gene,25985922,25988927,.,-,.,Bradi1g30656,1
Bd1,phytozome9_0,gene,25991410,25991643,.,-,.,Bradi1g30664,1
Bd1,phytozome9_0,gene,26028370,26031883,.,+,.,Bradi1g30680,1
Bd1,phytozome9_0,gene,26069235,26070075,.,+,.,Bradi1g30690,1
Bd1,phytozome9_0,gene,26079709,26080404,.,+,.,Bradi1g30710,1
Bd1,phytozome9_0,gene,26089105,26094508,.,+,.,Bradi1g30720,2
Bd1,phytozome9_0,gene,26113326,26118403,.,-,.,Bradi1g30750,1
Bd1,phytozome9_0,gene,26203022,26203468,.,+,.,Bradi1g30810,1
Bd1,phytozome9_0,gene,26207992,26209767,.,+,.,Bradi1g30820,2
Bd1,phytozome9_0,gene,26210118,26214349,.,-,.,Bradi1g30830,4
Bd1,phytozome9_0,gene,26247546,26249428,.,-,.,Bradi1g30850,1
Bd1,phytozome9_0,gene,26256197,26259886,.,-,.,Bradi1g30860,1
Bd1,phytozome9_0,gene,26329079,26330580,.,+,.,Bradi1g30870,1
Bd1,phytozome9_0,gene,26357604,26358897,.,-,.,Bradi1g30890,1
Bd1,phytozome9_0,gene,26394767,26404565,.,+,.,Bradi1g30900,2
Bd1,phytozome9_0,gene,26426605,26428662,.,-,.,Bradi1g30950,2
Bd1,phytozome9_0,gene,26444873,26449235,.,-,.,Bradi1g30970,1
Bd1,phytozome9_0,gene,26506092,26507313,.,+,.,Bradi1g31010,1
Bd1,phytozome9_0,gene,26511185,26512613,.,-,.,Bradi1g31027,1
Bd1,phytozome9_0,gene,26514310,26514774,.,-,.,Bradi1g31040,2
Bd1,phytozome9_0,gene,26516820,26519220,.,+,.,Bradi1g31050,1
Bd1,phytozome9_0,gene,26528199,26537384,.,-,.,Bradi1g31066,1
Bd1,phytozome9_0,gene,26541531,26546583,.,+,.,Bradi1g31080,2
Bd1,phytozome9_0,gene,26550276,26552854,.,+,.,Bradi1g31090,1
Bd1,phytozome9_0,gene,26553843,26554380,.,-,.,Bradi1g31100,1
Bd1,phytozome9_0,gene,26558346,26559560,.,+,.,Bradi1g31106,2
Bd1,phytozome9_0,gene,26569821,26572445,.,+,.,Bradi1g31112,1
Bd1,phytozome9_0,gene,26579374,26589419,.,+,.,Bradi1g31130,1
Bd1,phytozome9_0,gene,26595688,26600433,.,+,.,Bradi1g31140,2
Bd1,phytozome9_0,gene,26608831,26611035,.,+,.,Bradi1g31150,1
Bd1,phytozome9_0,gene,26612397,26612765,.,-,.,Bradi1g31160,1
Bd1,phytozome9_0,gene,26614667,26617052,.,-,.,Bradi1g31170,3
Bd1,phytozome9_0,gene,26717544,26719229,.,-,.,Bradi1g31240,1
Bd1,phytozome9_0,gene,26722143,26725633,.,-,.,Bradi1g31250,2
Bd1,phytozome9_0,gene,26733765,26735524,.,+,.,Bradi1g31260,1
Bd1,phytozome9_0,gene,26750546,26752329,.,-,.,Bradi1g31290,1
Bd1,phytozome9_0,gene,26771275,26771592,.,-,.,Bradi1g31300,1
Bd1,phytozome9_0,gene,26843202,26848399,.,+,.,Bradi1g31350,1
Bd1,phytozome9_0,gene,26849630,26853458,.,+,.,Bradi1g31357,1
Bd1,phytozome9_0,gene,26853796,26856498,.,+,.,Bradi1g31370,1
Bd1,phytozome9_0,gene,26879476,26882414,.,+,.,Bradi1g31390,1
Bd1,phytozome9_0,gene,26907098,26914517,.,-,.,Bradi1g31417,1
Bd1,phytozome9_0,gene,26912432,26927020,.,-,.,Bradi1g31430,1
Bd1,phytozome9_0,gene,26948039,26955570,.,+,.,Bradi1g31480,1
Bd1,phytozome9_0,gene,26960472,26962094,.,-,.,Bradi1g31485,1
Bd1,phytozome9_0,gene,26964754,26966331,.,-,.,Bradi1g31490,3
Bd1,phytozome9_0,gene,26980707,26981159,.,+,.,Bradi1g31500,1
Bd1,phytozome9_0,gene,26985627,26986651,.,-,.,Bradi1g31510,2
Bd1,phytozome9_0,gene,26990965,26991633,.,-,.,Bradi1g31520,2
Bd1,phytozome9_0,gene,27049483,27049761,.,-,.,Bradi1g31560,1
Bd1,phytozome9_0,gene,27065969,27073264,.,+,.,Bradi1g31600,1
Bd1,phytozome9_0,gene,27077095,27077900,.,+,.,Bradi1g31610,2
Bd1,phytozome9_0,gene,27134707,27137100,.,+,.,Bradi1g31660,1
Bd1,phytozome9_0,gene,27148895,27154783,.,-,.,Bradi1g31690,2
Bd1,phytozome9_0,gene,27254272,27255717,.,+,.,Bradi1g31790,1
Bd1,phytozome9_0,gene,27260029,27264395,.,+,.,Bradi1g31800,2
Bd1,phytozome9_0,gene,27294474,27299064,.,-,.,Bradi1g31830,1
Bd1,phytozome9_0,gene,27310034,27313680,.,+,.,Bradi1g31850,1
Bd1,phytozome9_0,gene,27321503,27322844,.,-,.,Bradi1g31880,1
Bd1,phytozome9_0,gene,27327058,27331195,.,-,.,Bradi1g31890,3
Bd1,phytozome9_0,gene,27339289,27341019,.,-,.,Bradi1g31900,1
Bd1,phytozome9_0,gene,27387447,27394234,.,-,.,Bradi1g31987,1
Bd1,phytozome9_0,gene,27399255,27400763,.,+,.,Bradi1g31997,1
Bd1,phytozome9_0,gene,27401323,27404287,.,+,.,Bradi1g32010,1
Bd1,phytozome9_0,gene,27404593,27407428,.,+,.,Bradi1g32020,1
Bd1,phytozome9_0,gene,27410890,27411291,.,-,.,Bradi1g32030,1
Bd1,phytozome9_0,gene,27420789,27424908,.,+,.,Bradi1g32050,1
Bd1,phytozome9_0,gene,27451802,27452278,.,+,.,Bradi1g32080,1
Bd1,phytozome9_0,gene,27501024,27501818,.,-,.,Bradi1g32130,1
Bd1,phytozome9_0,gene,27506927,27508772,.,-,.,Bradi1g32150,1
Bd1,phytozome9_0,gene,27510644,27514082,.,+,.,Bradi1g32160,1
Bd1,phytozome9_0,gene,27517068,27521320,.,-,.,Bradi1g32170,1
Bd1,phytozome9_0,gene,27521985,27525578,.,-,.,Bradi1g32180,1
Bd1,phytozome9_0,gene,27542905,27544536,.,+,.,Bradi1g32210,1
Bd1,phytozome9_0,gene,27627325,27629478,.,+,.,Bradi1g32287,1
Bd1,phytozome9_0,gene,27629792,27641469,.,-,.,Bradi1g32300,1
Bd1,phytozome9_0,gene,27647163,27652728,.,-,.,Bradi1g32317,1
Bd1,phytozome9_0,gene,27662203,27667795,.,-,.,Bradi1g32330,2
Bd1,phytozome9_0,gene,27670291,27674024,.,+,.,Bradi1g32340,1
Bd1,phytozome9_0,gene,27674702,27682497,.,+,.,Bradi1g32350,2
Bd1,phytozome9_0,gene,27681697,27684972,.,-,.,Bradi1g32360,1
Bd1,phytozome9_0,gene,27691647,27694480,.,+,.,Bradi1g32370,1
Bd1,phytozome9_0,gene,27704343,27711111,.,+,.,Bradi1g32380,1
Bd1,phytozome9_0,gene,27714682,27715101,.,-,.,Bradi1g32390,1
Bd1,phytozome9_0,gene,27728839,27729213,.,+,.,Bradi1g32400,1
Bd1,phytozome9_0,gene,27730676,27738081,.,+,.,Bradi1g32410,1
Bd1,phytozome9_0,gene,27804802,27807385,.,-,.,Bradi1g32460,1
Bd1,phytozome9_0,gene,27822405,27826418,.,+,.,Bradi1g32470,1
Bd1,phytozome9_0,gene,27842814,27845428,.,+,.,Bradi1g32480,1
Bd1,phytozome9_0,gene,27861741,27864053,.,+,.,Bradi1g32490,2
Bd1,phytozome9_0,gene,27864462,27868111,.,+,.,Bradi1g32500,2
Bd1,phytozome9_0,gene,27952710,27954878,.,+,.,Bradi1g32570,1
Bd1,phytozome9_0,gene,27974507,27977926,.,-,.,Bradi1g32610,2
Bd1,phytozome9_0,gene,27997835,27999208,.,+,.,Bradi1g32620,1
Bd1,phytozome9_0,gene,28030703,28037157,.,+,.,Bradi1g32640,1
Bd1,phytozome9_0,gene,28067097,28068182,.,-,.,Bradi1g32645,2
Bd1,phytozome9_0,gene,28071535,28075392,.,+,.,Bradi1g32650,1
Bd1,phytozome9_0,gene,28084948,28088779,.,-,.,Bradi1g32660,1
Bd1,phytozome9_0,gene,28114332,28118909,.,-,.,Bradi1g32690,1
Bd1,phytozome9_0,gene,28144442,28152208,.,+,.,Bradi1g32732,1
Bd1,phytozome9_0,gene,28161314,28166025,.,-,.,Bradi1g32747,2
Bd1,phytozome9_0,gene,28167576,28175891,.,+,.,Bradi1g32757,1
Bd1,phytozome9_0,gene,28206080,28207853,.,-,.,Bradi1g32790,1
Bd1,phytozome9_0,gene,28247718,28250983,.,+,.,Bradi1g32792,2
Bd1,phytozome9_0,gene,28292749,28295139,.,+,.,Bradi1g32810,1
Bd1,phytozome9_0,gene,28308698,28311219,.,+,.,Bradi1g32830,1
Bd1,phytozome9_0,gene,28311464,28312870,.,-,.,Bradi1g32840,2
Bd1,phytozome9_0,gene,28314882,28317296,.,-,.,Bradi1g32850,1
Bd1,phytozome9_0,gene,28377722,28377991,.,+,.,Bradi1g32880,1
Bd1,phytozome9_0,gene,28378505,28381238,.,-,.,Bradi1g32885,1
Bd1,phytozome9_0,gene,28419166,28421682,.,-,.,Bradi1g32890,1
Bd1,phytozome9_0,gene,28447889,28449400,.,-,.,Bradi1g32900,1
Bd1,phytozome9_0,gene,28464863,28465315,.,-,.,Bradi1g32910,1
Bd1,phytozome9_0,gene,28468413,28472272,.,-,.,Bradi1g32920,1
Bd1,phytozome9_0,gene,28573642,28576883,.,-,.,Bradi1g32950,2
Bd1,phytozome9_0,gene,28628971,28634453,.,-,.,Bradi1g32977,1
Bd1,phytozome9_0,gene,28637292,28639512,.,-,.,Bradi1g32990,2
Bd1,phytozome9_0,gene,28640002,28641549,.,-,.,Bradi1g33000,3
Bd1,phytozome9_0,gene,28643851,28646511,.,+,.,Bradi1g33010,2
Bd1,phytozome9_0,gene,28697155,28699585,.,-,.,Bradi1g33030,1
Bd1,phytozome9_0,gene,28701301,28705094,.,+,.,Bradi1g33040,1
Bd1,phytozome9_0,gene,28707518,28708362,.,+,.,Bradi1g33050,1
Bd1,phytozome9_0,gene,28714707,28715639,.,+,.,Bradi1g33060,3
Bd1,phytozome9_0,gene,28719813,28720088,.,+,.,Bradi1g33075,1
Bd1,phytozome9_0,gene,28722427,28724151,.,+,.,Bradi1g33080,1
Bd1,phytozome9_0,gene,28738643,28740394,.,-,.,Bradi1g33117,1
Bd1,phytozome9_0,gene,28758274,28765254,.,+,.,Bradi1g33150,1
Bd1,phytozome9_0,gene,28785144,28787804,.,+,.,Bradi1g33170,5
Bd1,phytozome9_0,gene,28808505,28816347,.,+,.,Bradi1g33210,1
Bd1,phytozome9_0,gene,28822119,28823004,.,-,.,Bradi1g33230,2
Bd1,phytozome9_0,gene,28830988,28834926,.,-,.,Bradi1g33250,2
Bd1,phytozome9_0,gene,28839031,28840936,.,+,.,Bradi1g33260,3
Bd1,phytozome9_0,gene,28858938,28860068,.,+,.,Bradi1g33270,2
Bd1,phytozome9_0,gene,28869221,28873383,.,+,.,Bradi1g33290,1
Bd1,phytozome9_0,gene,28877971,28879527,.,+,.,Bradi1g33300,2
Bd1,phytozome9_0,gene,28902764,28909835,.,+,.,Bradi1g33330,1
Bd1,phytozome9_0,gene,28910037,28913571,.,+,.,Bradi1g33340,1
Bd1,phytozome9_0,gene,28913962,28922600,.,-,.,Bradi1g33347,1
Bd1,phytozome9_0,gene,28924586,28927557,.,+,.,Bradi1g33360,1
Bd1,phytozome9_0,gene,28952938,28960991,.,-,.,Bradi1g33410,2
Bd1,phytozome9_0,gene,28967821,28968324,.,+,.,Bradi1g33420,1
Bd1,phytozome9_0,gene,28985293,28991414,.,-,.,Bradi1g33457,1
Bd1,phytozome9_0,gene,28995931,29001203,.,+,.,Bradi1g33470,1
Bd1,phytozome9_0,gene,29004143,29007613,.,+,.,Bradi1g33480,2
Bd1,phytozome9_0,gene,29011800,29013327,.,-,.,Bradi1g33490,2
Bd1,phytozome9_0,gene,29078205,29081616,.,-,.,Bradi1g33510,1
Bd1,phytozome9_0,gene,29105715,29109924,.,+,.,Bradi1g33530,1
Bd1,phytozome9_0,gene,29114337,29115574,.,-,.,Bradi1g33540,1
Bd1,phytozome9_0,gene,29119163,29120322,.,-,.,Bradi1g33550,2
Bd1,phytozome9_0,gene,29123624,29134829,.,+,.,Bradi1g33560,2
Bd1,phytozome9_0,gene,29135468,29136292,.,-,.,Bradi1g33570,1
Bd1,phytozome9_0,gene,29140626,29143604,.,-,.,Bradi1g33590,1
Bd1,phytozome9_0,gene,29174326,29175135,.,-,.,Bradi1g33600,1
Bd1,phytozome9_0,gene,29176016,29181353,.,-,.,Bradi1g33610,1
Bd1,phytozome9_0,gene,29184601,29187222,.,+,.,Bradi1g33620,1
Bd1,phytozome9_0,gene,29218405,29221003,.,+,.,Bradi1g33650,1
Bd1,phytozome9_0,gene,29247646,29249118,.,-,.,Bradi1g33710,1
Bd1,phytozome9_0,gene,29297640,29301913,.,-,.,Bradi1g33750,2
Bd1,phytozome9_0,gene,29320449,29322474,.,-,.,Bradi1g33760,4
Bd1,phytozome9_0,gene,29326390,29328222,.,+,.,Bradi1g33770,2
Bd1,phytozome9_0,gene,29328573,29331802,.,-,.,Bradi1g33777,2
Bd1,phytozome9_0,gene,29339333,29340523,.,-,.,Bradi1g33790,1
Bd1,phytozome9_0,gene,29343530,29348522,.,+,.,Bradi1g33800,1
Bd1,phytozome9_0,gene,29387307,29388836,.,+,.,Bradi1g33810,1
Bd1,phytozome9_0,gene,29397987,29399174,.,+,.,Bradi1g33827,2
Bd1,phytozome9_0,gene,29407041,29408567,.,-,.,Bradi1g33840,2
Bd1,phytozome9_0,gene,29445508,29447310,.,+,.,Bradi1g33860,2
Bd1,phytozome9_0,gene,29471779,29471898,.,-,.,Bradi1g33875,1
Bd1,phytozome9_0,gene,29476042,29476281,.,+,.,Bradi1g33890,1
Bd1,phytozome9_0,gene,29548842,29552048,.,-,.,Bradi1g33930,1
Bd1,phytozome9_0,gene,29562428,29564848,.,+,.,Bradi1g33940,1
Bd1,phytozome9_0,gene,29576452,29581503,.,+,.,Bradi1g33960,1
Bd1,phytozome9_0,gene,29583969,29591686,.,-,.,Bradi1g33970,1
Bd1,phytozome9_0,gene,29608932,29612609,.,-,.,Bradi1g34000,2
Bd1,phytozome9_0,gene,29634757,29635809,.,-,.,Bradi1g34040,4
Bd1,phytozome9_0,gene,29636532,29638012,.,-,.,Bradi1g34050,2
Bd1,phytozome9_0,gene,29642397,29646178,.,+,.,Bradi1g34060,3
Bd1,phytozome9_0,gene,29652884,29660749,.,-,.,Bradi1g34080,2
Bd1,phytozome9_0,gene,29663258,29670615,.,+,.,Bradi1g34087,3
Bd1,phytozome9_0,gene,29696972,29697697,.,-,.,Bradi1g34120,1
Bd1,phytozome9_0,gene,29732581,29737834,.,-,.,Bradi1g34130,4
Bd1,phytozome9_0,gene,29741432,29748591,.,-,.,Bradi1g34140,2
Bd1,phytozome9_0,gene,29761094,29764756,.,-,.,Bradi1g34150,2
Bd1,phytozome9_0,gene,29781693,29782579,.,+,.,Bradi1g34160,1
Bd1,phytozome9_0,gene,29804874,29812061,.,-,.,Bradi1g34190,1
Bd1,phytozome9_0,gene,29814910,29816454,.,-,.,Bradi1g34200,2
Bd1,phytozome9_0,gene,29817102,29819119,.,-,.,Bradi1g34210,1
Bd1,phytozome9_0,gene,29836961,29837365,.,+,.,Bradi1g34240,1
Bd1,phytozome9_0,gene,29846778,29855805,.,-,.,Bradi1g34257,1
Bd1,phytozome9_0,gene,29860116,29861939,.,-,.,Bradi1g34270,1
Bd1,phytozome9_0,gene,29863217,29863654,.,-,.,Bradi1g34280,3
Bd1,phytozome9_0,gene,29878854,29880383,.,-,.,Bradi1g34290,1
Bd1,phytozome9_0,gene,29916157,29925288,.,+,.,Bradi1g34327,1
Bd1,phytozome9_0,gene,29952064,29954909,.,-,.,Bradi1g34350,1
Bd1,phytozome9_0,gene,29978878,29980557,.,-,.,Bradi1g34407,2
Bd1,phytozome9_0,gene,30015925,30019828,.,+,.,Bradi1g34440,1
Bd1,phytozome9_0,gene,30087006,30090122,.,+,.,Bradi1g34480,1
Bd1,phytozome9_0,gene,30106833,30107366,.,-,.,Bradi1g34520,1
Bd1,phytozome9_0,gene,30149600,30154244,.,-,.,Bradi1g34566,1
Bd1,phytozome9_0,gene,30156483,30158711,.,-,.,Bradi1g34572,1
Bd1,phytozome9_0,gene,30183397,30183845,.,-,.,Bradi1g34590,1
Bd1,phytozome9_0,gene,30186590,30186868,.,+,.,Bradi1g34600,1
Bd1,phytozome9_0,gene,30188841,30191204,.,+,.,Bradi1g34610,1
Bd1,phytozome9_0,gene,30229183,30229818,.,-,.,Bradi1g34620,2
Bd1,phytozome9_0,gene,30230689,30231033,.,+,.,Bradi1g34630,2
Bd1,phytozome9_0,gene,30235978,30237916,.,-,.,Bradi1g34647,1
Bd1,phytozome9_0,gene,30256716,30264024,.,+,.,Bradi1g34660,3
Bd1,phytozome9_0,gene,30319218,30324609,.,+,.,Bradi1g34717,1
Bd1,phytozome9_0,gene,30328811,30329615,.,+,.,Bradi1g34727,1
Bd1,phytozome9_0,gene,30337612,30339687,.,+,.,Bradi1g34740,1
Bd1,phytozome9_0,gene,30340461,30343302,.,+,.,Bradi1g34750,1
Bd1,phytozome9_0,gene,30346618,30350312,.,-,.,Bradi1g34770,1
Bd1,phytozome9_0,gene,30353551,30357935,.,+,.,Bradi1g34777,1
Bd1,phytozome9_0,gene,30385205,30386641,.,-,.,Bradi1g34830,1
Bd1,phytozome9_0,gene,30391729,30394537,.,-,.,Bradi1g34840,1
Bd1,phytozome9_0,gene,30408103,30409902,.,-,.,Bradi1g34850,1
Bd1,phytozome9_0,gene,30423581,30425341,.,-,.,Bradi1g34880,1
Bd1,phytozome9_0,gene,30433769,30437037,.,+,.,Bradi1g34890,1
Bd1,phytozome9_0,gene,30445682,30448942,.,+,.,Bradi1g34900,1
Bd1,phytozome9_0,gene,30483571,30490660,.,-,.,Bradi1g34980,1
Bd1,phytozome9_0,gene,30546390,30549771,.,+,.,Bradi1g35010,1
Bd1,phytozome9_0,gene,30549852,30552643,.,-,.,Bradi1g35020,1
Bd1,phytozome9_0,gene,30557402,30558987,.,-,.,Bradi1g35030,1
Bd1,phytozome9_0,gene,30562917,30567739,.,-,.,Bradi1g35040,3
Bd1,phytozome9_0,gene,30592418,30595071,.,-,.,Bradi1g35080,1
Bd1,phytozome9_0,gene,30661490,30666517,.,+,.,Bradi1g35110,1
Bd1,phytozome9_0,gene,30689805,30692122,.,+,.,Bradi1g35167,1
Bd1,phytozome9_0,gene,30718366,30720800,.,-,.,Bradi1g35220,1
Bd1,phytozome9_0,gene,30724434,30727957,.,+,.,Bradi1g35230,1
Bd1,phytozome9_0,gene,30764992,30765359,.,+,.,Bradi1g35280,1
Bd1,phytozome9_0,gene,30786484,30787620,.,-,.,Bradi1g35300,3
Bd1,phytozome9_0,gene,30793707,30796271,.,+,.,Bradi1g35310,2
Bd1,phytozome9_0,gene,30833125,30837590,.,+,.,Bradi1g35340,1
Bd1,phytozome9_0,gene,30837694,30839002,.,-,.,Bradi1g35350,2
Bd1,phytozome9_0,gene,30864985,30867293,.,+,.,Bradi1g35357,7
Bd1,phytozome9_0,gene,30867604,30872427,.,-,.,Bradi1g35370,1
Bd1,phytozome9_0,gene,30913821,30915068,.,-,.,Bradi1g35380,2
Bd1,phytozome9_0,gene,30920266,30921258,.,-,.,Bradi1g35390,1
Bd1,phytozome9_0,gene,30939140,30939700,.,-,.,Bradi1g35420,1
Bd1,phytozome9_0,gene,30959108,30974263,.,+,.,Bradi1g35440,1
Bd1,phytozome9_0,gene,30976295,30977362,.,-,.,Bradi1g35450,1
Bd1,phytozome9_0,gene,30980239,30983017,.,+,.,Bradi1g35460,1
Bd1,phytozome9_0,gene,30984339,30989104,.,+,.,Bradi1g35470,1
Bd1,phytozome9_0,gene,31095647,31096311,.,-,.,Bradi1g35550,1
Bd1,phytozome9_0,gene,31127105,31128365,.,+,.,Bradi1g35580,1
Bd1,phytozome9_0,gene,31130957,31133470,.,+,.,Bradi1g35585,1
Bd1,phytozome9_0,gene,31162976,31168014,.,+,.,Bradi1g35607,1
Bd1,phytozome9_0,gene,31203570,31208996,.,+,.,Bradi1g35620,1
Bd1,phytozome9_0,gene,31211499,31215114,.,-,.,Bradi1g35630,1
Bd1,phytozome9_0,gene,31220061,31223142,.,-,.,Bradi1g35647,1
Bd1,phytozome9_0,gene,31231126,31232417,.,-,.,Bradi1g35660,1
Bd1,phytozome9_0,gene,31237034,31248161,.,+,.,Bradi1g35670,1
Bd1,phytozome9_0,gene,31248446,31261951,.,-,.,Bradi1g35680,2
Bd1,phytozome9_0,gene,31263047,31263863,.,-,.,Bradi1g35690,1
Bd1,phytozome9_0,gene,31271131,31274737,.,-,.,Bradi1g35697,1
Bd1,phytozome9_0,gene,31284541,31288204,.,-,.,Bradi1g35710,1
Bd1,phytozome9_0,gene,31315476,31317165,.,+,.,Bradi1g35730,1
Bd1,phytozome9_0,gene,31319248,31321029,.,+,.,Bradi1g35736,1
Bd1,phytozome9_0,gene,31332207,31332884,.,-,.,Bradi1g35750,1
Bd1,phytozome9_0,gene,31354828,31365088,.,-,.,Bradi1g35770,1
Bd1,phytozome9_0,gene,31373776,31376534,.,-,.,Bradi1g35790,1
Bd1,phytozome9_0,gene,31387696,31398707,.,+,.,Bradi1g35805,1
Bd1,phytozome9_0,gene,31426501,31429308,.,-,.,Bradi1g35840,1
Bd1,phytozome9_0,gene,31433309,31436978,.,+,.,Bradi1g35850,1
Bd1,phytozome9_0,gene,31484802,31488088,.,-,.,Bradi1g35880,1
Bd1,phytozome9_0,gene,31513007,31513798,.,+,.,Bradi1g35890,1
Bd1,phytozome9_0,gene,31518652,31526214,.,-,.,Bradi1g35900,2
Bd1,phytozome9_0,gene,31531826,31532178,.,-,.,Bradi1g35905,1
Bd1,phytozome9_0,gene,31534125,31539786,.,+,.,Bradi1g35910,1
Bd1,phytozome9_0,gene,31544709,31548133,.,-,.,Bradi1g35930,3
Bd1,phytozome9_0,gene,31557698,31561654,.,+,.,Bradi1g35940,1
Bd1,phytozome9_0,gene,31599248,31600894,.,+,.,Bradi1g35980,1
Bd1,phytozome9_0,gene,31604926,31611777,.,+,.,Bradi1g35990,2
Bd1,phytozome9_0,gene,31640368,31642041,.,+,.,Bradi1g36040,1
Bd1,phytozome9_0,gene,31704833,31707346,.,-,.,Bradi1g36067,2
Bd1,phytozome9_0,gene,31775255,31777069,.,+,.,Bradi1g36080,1
Bd1,phytozome9_0,gene,31777569,31779078,.,-,.,Bradi1g36090,5
Bd1,phytozome9_0,gene,31781773,31783274,.,-,.,Bradi1g36100,3
Bd1,phytozome9_0,gene,31785568,31787150,.,+,.,Bradi1g36110,5
Bd1,phytozome9_0,gene,31802666,31805998,.,-,.,Bradi1g36150,2
Bd1,phytozome9_0,gene,31808479,31811342,.,-,.,Bradi1g36160,1
Bd1,phytozome9_0,gene,31832947,31838101,.,+,.,Bradi1g36172,1
Bd1,phytozome9_0,gene,31848363,31849847,.,-,.,Bradi1g36180,1
Bd1,phytozome9_0,gene,31865847,31866872,.,+,.,Bradi1g36190,1
Bd1,phytozome9_0,gene,31868648,31869622,.,+,.,Bradi1g36200,2
Bd1,phytozome9_0,gene,31872388,31877369,.,-,.,Bradi1g36210,1
Bd1,phytozome9_0,gene,31882574,31888722,.,+,.,Bradi1g36220,1
Bd1,phytozome9_0,gene,31892593,31896153,.,+,.,Bradi1g36230,1
Bd1,phytozome9_0,gene,31896442,31900470,.,-,.,Bradi1g36236,1
Bd1,phytozome9_0,gene,31918141,31921073,.,-,.,Bradi1g36270,1
Bd1,phytozome9_0,gene,31979773,31980702,.,+,.,Bradi1g36330,1
Bd1,phytozome9_0,gene,31991667,31997162,.,+,.,Bradi1g36340,3
Bd1,phytozome9_0,gene,32009817,32010755,.,+,.,Bradi1g36360,1
Bd1,phytozome9_0,gene,32024947,32026280,.,+,.,Bradi1g36370,1
Bd1,phytozome9_0,gene,32028087,32034043,.,-,.,Bradi1g36387,2
Bd1,phytozome9_0,gene,32043841,32046834,.,-,.,Bradi1g36410,1
Bd1,phytozome9_0,gene,32067006,32069636,.,-,.,Bradi1g36430,2
Bd1,phytozome9_0,gene,32088577,32088735,.,+,.,Bradi1g36440,2
Bd1,phytozome9_0,gene,32113754,32116259,.,-,.,Bradi1g36460,2
Bd1,phytozome9_0,gene,32120581,32126163,.,-,.,Bradi1g36467,1
Bd1,phytozome9_0,gene,32132136,32134178,.,-,.,Bradi1g36490,1
Bd1,phytozome9_0,gene,32144734,32145315,.,+,.,Bradi1g36500,1
Bd1,phytozome9_0,gene,32152269,32161006,.,-,.,Bradi1g36510,1
Bd1,phytozome9_0,gene,32194240,32197110,.,-,.,Bradi1g36530,2
Bd1,phytozome9_0,gene,32250458,32254072,.,-,.,Bradi1g36580,1
Bd1,phytozome9_0,gene,32262325,32263730,.,+,.,Bradi1g36590,1
Bd1,phytozome9_0,gene,32281643,32282989,.,+,.,Bradi1g36620,1
Bd1,phytozome9_0,gene,32304728,32309174,.,+,.,Bradi1g36640,1
Bd1,phytozome9_0,gene,32310402,32311897,.,+,.,Bradi1g36650,1
Bd1,phytozome9_0,gene,32341862,32343889,.,-,.,Bradi1g36700,2
Bd1,phytozome9_0,gene,32387490,32388860,.,+,.,Bradi1g36710,2
Bd1,phytozome9_0,gene,32437302,32438204,.,-,.,Bradi1g36760,1
Bd1,phytozome9_0,gene,32439987,32443076,.,-,.,Bradi1g36770,1
Bd1,phytozome9_0,gene,32475203,32477513,.,+,.,Bradi1g36780,1
Bd1,phytozome9_0,gene,32490751,32493946,.,+,.,Bradi1g36790,2
Bd1,phytozome9_0,gene,32514088,32516788,.,-,.,Bradi1g36800,5
Bd1,phytozome9_0,gene,32572639,32576368,.,-,.,Bradi1g36830,1
